regiao,concelho_id,concelho,freguesia_id,freguesia,tipologia,estado,agregacao,janela_temporal,periodo_referencia,n,p5,p25,media,p75,p95,fonte_ficheiro
Centro,141000,Entroncamento,141002,N Sra de Fátima,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1352.0,1569.0,1717.0,,centro.xlsx
Centro,141000,Entroncamento,141002,N Sra de Fátima,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1352.0,1569.0,1717.0,,centro.xlsx
Centro,141000,Entroncamento,141001,S João Baptista,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1580.0,1694.0,1990.0,,centro.xlsx
Centro,141000,Entroncamento,141001,S João Baptista,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1688.0,,,centro.xlsx
Centro,141000,Entroncamento,141001,S João Baptista,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1037.0,1516.0,1840.0,,centro.xlsx
Centro,141000,Entroncamento,141001,S João Baptista,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,947.0,1497.0,1880.0,,centro.xlsx
Centro,141000,Entroncamento,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,751.0,1390.0,1623.0,1775.0,2546.0,centro.xlsx
Centro,141000,Entroncamento,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,739.0,1384.0,1618.0,1780.0,2564.0,centro.xlsx
Centro,141000,Entroncamento,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,700.0,1314.0,1542.0,1750.0,2491.0,centro.xlsx
Centro,141000,Entroncamento,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,700.0,1289.0,1534.0,1739.0,2509.0,centro.xlsx
Centro,10800,Estarreja,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,894.0,1332.0,1606.0,,centro.xlsx
Centro,10800,Estarreja,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,857.0,1210.0,1455.0,,centro.xlsx
Centro,10800,Estarreja,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,833.0,931.0,1436.0,1648.0,2951.0,centro.xlsx
Centro,10800,Estarreja,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,876.0,1216.0,1422.0,,centro.xlsx
Centro,10800,Estarreja,10808,UF Beduído e Veiros,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,989.0,,,centro.xlsx
Centro,10800,Estarreja,10808,UF Beduído e Veiros,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,989.0,,,centro.xlsx
Centro,10800,Estarreja,10808,UF Beduído e Veiros,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1038.0,,,centro.xlsx
Centro,10800,Estarreja,10808,UF Beduído e Veiros,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1038.0,,,centro.xlsx
Centro,60500,Figueira da Foz,60520,Buarcos,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,1865.0,2034.0,2233.0,,centro.xlsx
Centro,60500,Figueira da Foz,60520,Buarcos,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1217.0,1782.0,2189.0,2483.0,3595.0,centro.xlsx
Centro,60500,Figueira da Foz,60520,Buarcos,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1057.0,1656.0,2280.0,2751.0,4030.0,centro.xlsx
Centro,60500,Figueira da Foz,60520,Buarcos,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,1865.0,2034.0,2233.0,,centro.xlsx
Centro,60500,Figueira da Foz,60520,Buarcos,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1242.0,1742.0,2126.0,2408.0,3550.0,centro.xlsx
Centro,60500,Figueira da Foz,60520,Buarcos,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1103.0,1494.0,2172.0,2718.0,3906.0,centro.xlsx
Centro,60500,Figueira da Foz,60524,Quiaios,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1857.0,,,centro.xlsx
Centro,60500,Figueira da Foz,60524,Quiaios,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1857.0,,,centro.xlsx
Centro,60500,Figueira da Foz,60512,Tavarede,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1661.0,,,centro.xlsx
Centro,60500,Figueira da Foz,60512,Tavarede,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1661.0,,,centro.xlsx
Centro,60500,Figueira da Foz,60512,Tavarede,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1268.0,1581.0,1789.0,,centro.xlsx
Centro,60500,Figueira da Foz,60512,Tavarede,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1268.0,1581.0,1789.0,,centro.xlsx
Centro,60500,Figueira da Foz,0,Total,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,1865.0,2034.0,2233.0,,centro.xlsx
Centro,60500,Figueira da Foz,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1241.0,1722.0,2121.0,2422.0,3509.0,centro.xlsx
Centro,60500,Figueira da Foz,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1205.0,1572.0,2154.0,2711.0,3626.0,centro.xlsx
Centro,60500,Figueira da Foz,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,343.0,769.0,1253.0,1729.0,2392.0,centro.xlsx
Centro,60500,Figueira da Foz,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,343.0,769.0,1253.0,1729.0,2392.0,centro.xlsx
Centro,60500,Figueira da Foz,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,1865.0,2034.0,2233.0,,centro.xlsx
Centro,60500,Figueira da Foz,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,612.0,1409.0,1876.0,2342.0,3218.0,centro.xlsx
Centro,60500,Figueira da Foz,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,497.0,1344.0,1837.0,2397.0,3481.0,centro.xlsx
Centro,50400,Fundão,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,609.0,1003.0,1132.0,,centro.xlsx
Centro,50400,Fundão,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,609.0,1003.0,1132.0,,centro.xlsx
Centro,50400,Fundão,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,432.0,827.0,1231.0,1707.0,2257.0,centro.xlsx
Centro,50400,Fundão,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,432.0,783.0,1117.0,1584.0,1994.0,centro.xlsx
Centro,141200,Golegã,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1292.0,,,centro.xlsx
Centro,141200,Golegã,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1292.0,,,centro.xlsx
Centro,141200,Golegã,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1292.0,,,centro.xlsx
Centro,141200,Golegã,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1292.0,,,centro.xlsx
Centro,90700,Guarda,90758,Guarda,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1278.0,1495.0,1690.0,,centro.xlsx
Centro,90700,Guarda,90758,Guarda,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1278.0,1495.0,1690.0,,centro.xlsx
Centro,90700,Guarda,90758,Guarda,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1244.0,1432.0,1662.0,,centro.xlsx
Centro,90700,Guarda,90758,Guarda,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1244.0,1432.0,1662.0,,centro.xlsx
Centro,90700,Guarda,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1278.0,1495.0,1690.0,,centro.xlsx
Centro,90700,Guarda,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1278.0,1495.0,1690.0,,centro.xlsx
Centro,90700,Guarda,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1023.0,,,centro.xlsx
Centro,90700,Guarda,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1023.0,,,centro.xlsx
Centro,90700,Guarda,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,507.0,883.0,1272.0,1648.0,2310.0,centro.xlsx
Centro,90700,Guarda,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,507.0,883.0,1272.0,1648.0,2310.0,centro.xlsx
Centro,50500,Idanha-a-Nova,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,364.0,442.0,756.0,975.0,1479.0,centro.xlsx
Centro,50500,Idanha-a-Nova,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,364.0,442.0,756.0,975.0,1479.0,centro.xlsx
Centro,50500,Idanha-a-Nova,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,364.0,442.0,756.0,975.0,1479.0,centro.xlsx
Centro,50500,Idanha-a-Nova,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,364.0,442.0,756.0,975.0,1479.0,centro.xlsx
Centro,50500,Idanha-a-Nova,50520,UF Monsanto e Idanha-a-Velha,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1051.0,,,centro.xlsx
Centro,50500,Idanha-a-Nova,50520,UF Monsanto e Idanha-a-Velha,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1051.0,,,centro.xlsx
Centro,50500,Idanha-a-Nova,50520,UF Monsanto e Idanha-a-Velha,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1051.0,,,centro.xlsx
Centro,50500,Idanha-a-Nova,50520,UF Monsanto e Idanha-a-Velha,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1051.0,,,centro.xlsx
Centro,100900,Leiria,100926,Bidoeira de Cima,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2036.0,,,centro.xlsx
Centro,100900,Leiria,100926,Bidoeira de Cima,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2036.0,,,centro.xlsx
Centro,100900,Leiria,100913,Maceira,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2000.0,,,centro.xlsx
Centro,100900,Leiria,100913,Maceira,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1806.0,,,centro.xlsx
Centro,100900,Leiria,100913,Maceira,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1411.0,1856.0,2322.0,,centro.xlsx
Centro,100900,Leiria,100913,Maceira,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1676.0,,,centro.xlsx
Centro,100900,Leiria,0,Total,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1186.0,2110.0,2877.0,3420.0,5048.0,centro.xlsx
Centro,100900,Leiria,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1448.0,1956.0,2463.0,2773.0,4408.0,centro.xlsx
Centro,100900,Leiria,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1492.0,1910.0,2313.0,2685.0,3338.0,centro.xlsx
Centro,100900,Leiria,0,Total,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,1692.0,2178.0,2749.0,,centro.xlsx
Centro,100900,Leiria,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,568.0,1328.0,1722.0,2124.0,3105.0,centro.xlsx
Centro,100900,Leiria,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,541.0,1056.0,1625.0,2009.0,2847.0,centro.xlsx
Centro,100900,Leiria,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1272.0,1776.0,2671.0,3184.0,5016.0,centro.xlsx
Centro,100900,Leiria,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,843.0,1624.0,2176.0,2677.0,3842.0,centro.xlsx
Centro,100900,Leiria,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,753.0,1575.0,2027.0,2428.0,3287.0,centro.xlsx
Centro,100900,Leiria,100932,UF Colmeias e Memória,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1309.0,,,centro.xlsx
Centro,100900,Leiria,100932,UF Colmeias e Memória,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1309.0,,,centro.xlsx
Centro,100900,Leiria,100933,"UF Leiria, Pousos, Barreira e Cortes",Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,2775.0,3461.0,4301.0,,centro.xlsx
Centro,100900,Leiria,100933,"UF Leiria, Pousos, Barreira e Cortes",Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1541.0,2006.0,2806.0,3288.0,4970.0,centro.xlsx
Centro,100900,Leiria,100933,"UF Leiria, Pousos, Barreira e Cortes",Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1551.0,1982.0,2467.0,3073.0,3334.0,centro.xlsx
Centro,100900,Leiria,100933,"UF Leiria, Pousos, Barreira e Cortes",Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1396.0,1914.0,2231.0,,centro.xlsx
Centro,100900,Leiria,100933,"UF Leiria, Pousos, Barreira e Cortes",Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1282.0,1934.0,2238.0,,centro.xlsx
Centro,100900,Leiria,100933,"UF Leiria, Pousos, Barreira e Cortes",Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1457.0,2765.0,3340.0,4167.0,5064.0,centro.xlsx
Centro,100900,Leiria,100933,"UF Leiria, Pousos, Barreira e Cortes",Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1050.0,1923.0,2579.0,3143.0,4762.0,centro.xlsx
Centro,100900,Leiria,100933,"UF Leiria, Pousos, Barreira e Cortes",Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1028.0,1760.0,2294.0,2725.0,3360.0,centro.xlsx
Centro,100900,Leiria,100934,UF Marrazes e Barosa,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1495.0,1681.0,2249.0,2439.0,4198.0,centro.xlsx
Centro,100900,Leiria,100934,UF Marrazes e Barosa,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1495.0,1680.0,2248.0,2443.0,4258.0,centro.xlsx
Centro,100900,Leiria,100934,UF Marrazes e Barosa,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1562.0,,,centro.xlsx
Centro,100900,Leiria,100934,UF Marrazes e Barosa,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1562.0,,,centro.xlsx
Centro,100900,Leiria,100934,UF Marrazes e Barosa,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1450.0,1630.0,2108.0,2379.0,3712.0,centro.xlsx
Centro,100900,Leiria,100934,UF Marrazes e Barosa,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1406.0,1622.0,2104.0,2390.0,3773.0,centro.xlsx
Centro,110800,Lourinhã,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2879.0,,,centro.xlsx
Centro,110800,Lourinhã,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2976.0,,,centro.xlsx
Centro,110800,Lourinhã,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,685.0,1637.0,1968.0,2300.0,3558.0,centro.xlsx
Centro,110800,Lourinhã,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,681.0,1618.0,1896.0,2243.0,2977.0,centro.xlsx
Centro,110800,Lourinhã,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,696.0,1675.0,2106.0,2444.0,3753.0,centro.xlsx
Centro,110800,Lourinhã,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,690.0,1631.0,2051.0,2386.0,3765.0,centro.xlsx
Centro,110800,Lourinhã,110812,UF Lourinhã e Atalaia,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,3072.0,,,centro.xlsx
Centro,110800,Lourinhã,110812,UF Lourinhã e Atalaia,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,3227.0,,,centro.xlsx
Centro,110800,Lourinhã,110812,UF Lourinhã e Atalaia,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,717.0,1708.0,2124.0,2554.0,3708.0,centro.xlsx
Centro,110800,Lourinhã,110812,UF Lourinhã e Atalaia,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1658.0,2011.0,2415.0,,centro.xlsx
Centro,110800,Lourinhã,110812,UF Lourinhã e Atalaia,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,774.0,1714.0,2395.0,3118.0,4428.0,centro.xlsx
Centro,110800,Lourinhã,110812,UF Lourinhã e Atalaia,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,717.0,1708.0,2331.0,2679.0,4500.0,centro.xlsx
Centro,110800,Lourinhã,110813,UF Miragaia e Marteleira,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2029.0,,,centro.xlsx
Centro,110800,Lourinhã,110813,UF Miragaia e Marteleira,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2053.0,,,centro.xlsx
Centro,110800,Lourinhã,110813,UF Miragaia e Marteleira,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2029.0,,,centro.xlsx
Centro,110800,Lourinhã,110813,UF Miragaia e Marteleira,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2053.0,,,centro.xlsx
Centro,110800,Lourinhã,110814,UF S Bartolomeu dos Galegos e Moledo,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2055.0,,,centro.xlsx
Centro,110800,Lourinhã,110814,UF S Bartolomeu dos Galegos e Moledo,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2055.0,,,centro.xlsx
Centro,60700,Lousã,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,989.0,1587.0,1906.0,,centro.xlsx
Centro,60700,Lousã,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,955.0,1569.0,1938.0,,centro.xlsx
Centro,60700,Lousã,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,360.0,646.0,1063.0,1343.0,2189.0,centro.xlsx
Centro,60700,Lousã,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,360.0,643.0,1053.0,1355.0,2189.0,centro.xlsx
Centro,60700,Lousã,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,495.0,869.0,1292.0,1702.0,2770.0,centro.xlsx
Centro,60700,Lousã,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,474.0,844.0,1277.0,1692.0,2797.0,centro.xlsx
Centro,60700,Lousã,60707,UF Foz de Arouce e Casal de Ermio,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1002.0,,,centro.xlsx
Centro,60700,Lousã,60707,UF Foz de Arouce e Casal de Ermio,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1002.0,,,centro.xlsx
Centro,60700,Lousã,60707,UF Foz de Arouce e Casal de Ermio,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1002.0,,,centro.xlsx
Centro,60700,Lousã,60707,UF Foz de Arouce e Casal de Ermio,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1002.0,,,centro.xlsx
Centro,60700,Lousã,60708,UF Lousã e Vilarinho,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1090.0,1706.0,1969.0,,centro.xlsx
Centro,60700,Lousã,60708,UF Lousã e Vilarinho,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1054.0,1695.0,2000.0,,centro.xlsx
Centro,60700,Lousã,60708,UF Lousã e Vilarinho,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,787.0,1194.0,1379.0,,centro.xlsx
Centro,60700,Lousã,60708,UF Lousã e Vilarinho,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,753.0,1190.0,1481.0,,centro.xlsx
Centro,60700,Lousã,60708,UF Lousã e Vilarinho,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,592.0,1023.0,1461.0,1817.0,2893.0,centro.xlsx
Centro,60700,Lousã,60708,UF Lousã e Vilarinho,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,584.0,982.0,1454.0,1830.0,2921.0,centro.xlsx
Centro,180600,Mangualde,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,430.0,857.0,1331.0,,centro.xlsx
Centro,180600,Mangualde,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,430.0,857.0,1331.0,,centro.xlsx
Centro,180600,Mangualde,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,454.0,892.0,1383.0,,centro.xlsx
Centro,180600,Mangualde,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,454.0,892.0,1383.0,,centro.xlsx
Centro,101000,Marinha Grande,101001,Marinha Grande,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1262.0,1429.0,1706.0,1942.0,2276.0,centro.xlsx
Centro,101000,Marinha Grande,101001,Marinha Grande,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1262.0,1408.0,1691.0,1892.0,2281.0,centro.xlsx
Centro,101000,Marinha Grande,101001,Marinha Grande,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,605.0,1109.0,1320.0,1476.0,2474.0,centro.xlsx
Centro,101000,Marinha Grande,101001,Marinha Grande,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,590.0,1107.0,1328.0,1495.0,2523.0,centro.xlsx
Centro,101000,Marinha Grande,101001,Marinha Grande,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,825.0,1269.0,1545.0,1774.0,2256.0,centro.xlsx
Centro,101000,Marinha Grande,101001,Marinha Grande,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,809.0,1274.0,1544.0,1762.0,2266.0,centro.xlsx
Centro,101000,Marinha Grande,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1263.0,1473.0,1735.0,1971.0,2386.0,centro.xlsx
Centro,101000,Marinha Grande,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1262.0,1451.0,1722.0,1925.0,2401.0,centro.xlsx
Centro,101000,Marinha Grande,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,627.0,1126.0,1366.0,1499.0,2465.0,centro.xlsx
Centro,101000,Marinha Grande,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,605.0,1109.0,1341.0,1498.0,2474.0,centro.xlsx
Centro,101000,Marinha Grande,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,848.0,1274.0,1576.0,1841.0,2332.0,centro.xlsx
Centro,101000,Marinha Grande,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,829.0,1280.0,1566.0,1812.0,2347.0,centro.xlsx
Centro,101000,Marinha Grande,101002,Vieira de Leiria,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1948.0,,,centro.xlsx
Centro,11100,Mealhada,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,734.0,1308.0,1638.0,,centro.xlsx
Centro,11100,Mealhada,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1353.0,,,centro.xlsx
Centro,11100,Mealhada,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,734.0,1308.0,1638.0,,centro.xlsx
Centro,11100,Mealhada,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1353.0,,,centro.xlsx
Centro,60800,Mira,60801,Mira,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,2188.0,2259.0,2500.0,,centro.xlsx
Centro,60800,Mira,60801,Mira,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2139.0,,,centro.xlsx
Centro,60800,Mira,60801,Mira,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,707.0,2185.0,2100.0,2500.0,2615.0,centro.xlsx
Centro,60800,Mira,60801,Mira,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,2068.0,2043.0,2209.0,,centro.xlsx
Centro,60800,Mira,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,2188.0,2259.0,2500.0,,centro.xlsx
Centro,60800,Mira,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2139.0,,,centro.xlsx
Centro,60800,Mira,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1705.0,,,centro.xlsx
Centro,60800,Mira,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2172.0,,,centro.xlsx
Centro,60800,Mira,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,707.0,1952.0,2096.0,2500.0,2747.0,centro.xlsx
Centro,60800,Mira,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,2068.0,2043.0,2209.0,,centro.xlsx
Centro,60900,Miranda do Corvo,60902,Miranda do Corvo,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1162.0,,,centro.xlsx
Centro,60900,Miranda do Corvo,60902,Miranda do Corvo,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1162.0,,,centro.xlsx
Centro,60900,Miranda do Corvo,60902,Miranda do Corvo,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1491.0,,,centro.xlsx
Centro,60900,Miranda do Corvo,60902,Miranda do Corvo,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1405.0,,,centro.xlsx
Centro,60900,Miranda do Corvo,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,656.0,1069.0,1366.0,,centro.xlsx
Centro,60900,Miranda do Corvo,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,656.0,1069.0,1366.0,,centro.xlsx
Centro,60900,Miranda do Corvo,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,553.0,730.0,1265.0,1740.0,2182.0,centro.xlsx
Centro,60900,Miranda do Corvo,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,553.0,708.0,1208.0,1546.0,2000.0,centro.xlsx
Centro,60900,Miranda do Corvo,60906,UF Semide e Rio Vide,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1025.0,,,centro.xlsx
